NOME,FASE_2020,FASE_2021,FASE_2022,PEDRA_2020,PEDRA_2021,PEDRA_2022,PONTO_VIRADA_2020,PONTO_VIRADA_2021,PONTO_VIRADA_2022,ANO_INGRESSO,dimensao_academica,dimensao_psicossocial,dimensao_psicopedagogica,ATIVO
ALUNO-891,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-893,2.0,2.0,2.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,excelente,abaixo da media,excelente,0
ALUNO-895,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-896,2.0,2.0,2.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-901,1.0,1.0,1.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-913,3.0,3.0,3.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,abaixo da media,excelente,0
ALUNO-915,2.0,2.0,2.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-918,4.0,4.0,4.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-921,3.0,3.0,3.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-924,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-925,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-933,5.0,5.0,5.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-934,7.0,7.0,7.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-936,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-941,3.0,3.0,3.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-949,2.0,2.0,2.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-952,2.0,2.0,2.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-954,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-955,1.0,1.0,1.0,Topázio,Topázio,Topázio,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-960,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-967,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2021.0,excelente,excelente,abaixo da media,0
ALUNO-971,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-974,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-975,0.0,0.0,0.0,Topázio,Topázio,Topázio,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-976,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-978,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-979,1.0,1.0,1.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,excelente,abaixo da media,0
ALUNO-980,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-981,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-982,2.0,2.0,2.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-985,1.0,1.0,1.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,abaixo da media,0
ALUNO-988,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-990,2.0,2.0,2.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-998,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1000,2.0,2.0,2.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1005,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1008,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1011,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1025,0.0,0.0,0.0,Topázio,Topázio,Topázio,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1030,2.0,2.0,2.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1033,0.0,0.0,0.0,Topázio,Topázio,Topázio,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1037,3.0,3.0,3.0,Topázio,Topázio,Topázio,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1039,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1040,3.0,3.0,3.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1042,3.0,3.0,3.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1045,2.0,2.0,2.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,abaixo da media,0
ALUNO-1048,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,abaixo da media,0
ALUNO-1052,2.0,2.0,2.0,Topázio,Topázio,Topázio,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1053,5.0,5.0,5.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1054,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1058,2.0,2.0,2.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1059,3.0,3.0,3.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-1060,3.0,3.0,3.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1062,5.0,5.0,5.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,abaixo da media,abaixo da media,0
ALUNO-1069,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1074,1.0,1.0,1.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-1076,3.0,3.0,3.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-1080,2.0,2.0,2.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-1082,1.0,1.0,1.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1091,2.0,2.0,2.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-1101,1.0,1.0,1.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-1102,3.0,3.0,3.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,abaixo da media,abaixo da media,0
ALUNO-1108,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1109,2.0,2.0,2.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1111,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1113,7.0,7.0,7.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1116,1.0,1.0,1.0,Ametista,Ametista,Ametista,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-1118,3.0,3.0,3.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1120,1.0,1.0,1.0,Topázio,Topázio,Topázio,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1121,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,abaixo da media,0
ALUNO-1125,1.0,1.0,1.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,abaixo da media,0
ALUNO-1135,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,abaixo da media,0
ALUNO-1138,4.0,4.0,4.0,Topázio,Topázio,Topázio,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1144,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1152,2.0,2.0,2.0,Topázio,Topázio,Topázio,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1153,3.0,3.0,3.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-1154,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1162,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1163,7.0,7.0,7.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-1169,2.0,2.0,2.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,abaixo da media,excelente,0
ALUNO-1177,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1179,2.0,2.0,2.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-1180,2.0,2.0,2.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,abaixo da media,excelente,0
ALUNO-1184,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1185,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1186,3.0,3.0,3.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,excelente,abaixo da media,0
ALUNO-1192,2.0,2.0,2.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-1194,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1202,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1203,0.0,0.0,0.0,Topázio,Topázio,Topázio,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1207,2.0,2.0,2.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1208,0.0,0.0,0.0,Topázio,Topázio,Topázio,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-1209,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1213,3.0,3.0,3.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1220,5.0,5.0,5.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-1224,2.0,2.0,2.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1227,5.0,5.0,5.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-1235,5.0,5.0,5.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1236,3.0,3.0,3.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1243,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1245,5.0,5.0,5.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,excelente,abaixo da media,0
ALUNO-1246,0.0,0.0,0.0,Topázio,Topázio,Topázio,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1247,2.0,2.0,2.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,abaixo da media,abaixo da media,0
ALUNO-1255,1.0,1.0,1.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,abaixo da media,0
ALUNO-1258,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,abaixo da media,0
ALUNO-1263,3.0,3.0,3.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1267,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1269,2.0,2.0,2.0,Topázio,Topázio,Topázio,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1271,3.0,3.0,3.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1272,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,abaixo da media,0
ALUNO-1273,0.0,0.0,0.0,Topázio,Topázio,Topázio,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1276,2.0,2.0,2.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,excelente,abaixo da media,0
ALUNO-1280,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1283,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1295,1.0,1.0,1.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1304,5.0,5.0,5.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1305,0.0,0.0,0.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-1306,4.0,4.0,4.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,excelente,abaixo da media,0
ALUNO-1311,3.0,3.0,3.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1312,3.0,3.0,3.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,excelente,abaixo da media,0
ALUNO-1314,3.0,3.0,3.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,abaixo da media,abaixo da media,0
ALUNO-1317,3.0,3.0,3.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1320,2.0,2.0,2.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,excelente,abaixo da media,0
ALUNO-1321,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,abaixo da media,0
ALUNO-1322,5.0,5.0,5.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,excelente,abaixo da media,0
ALUNO-1327,2.0,2.0,2.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-1329,1.0,1.0,1.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-1331,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2021.0,excelente,excelente,excelente,0
ALUNO-1333,1.0,1.0,1.0,Topázio,Topázio,Topázio,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-1337,3.0,3.0,3.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,abaixo da media,0
ALUNO-1340,3.0,3.0,3.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-1342,2.0,2.0,2.0,Topázio,Topázio,Topázio,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-1346,0.0,0.0,0.0,Topázio,Topázio,Topázio,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-1349,3.0,3.0,3.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
