NOME,ANO_INGRESSO_2020,FASE_2020,PEDRA_2020,IAN_2020,IDA_2020,IEG_2020,IAA_2020,IPS_2020,IPP_2020,IPV_2020,INDE_2020,PONTO_VIRADA_2020,ANO_INGRESSO_2021,FASE_2021,PEDRA_2021,IAN_2021,IDA_2021,IEG_2021,IAA_2021,IPS_2021,IPP_2021,IPV_2021,INDE_2021,PONTO_VIRADA_2021,ANO_INGRESSO_2022,FASE_2022,PEDRA_2022,IAN_2022,IDA_2022,IEG_2022,IAA_2022,IPS_2022,IPP_2022,IPV_2022,INDE_2022,PONTO_VIRADA_2022
ALUNO-659,2019.0,3,Quartzo,10.0,0.0,5.7,7.91667,7.5,7.34375,7.0833325,5.8327085,0.0,2019.0,3.0,Quartzo,10.0,1.3,3.6,8.3,7.5,7.8,5.1,5.348,0.0,,,,,,,,,,,,
ALUNO-661,2017.0,7,Ametista,10.0,7.0,9.1,9.16668,7.5,7.5,8.125,8.261668,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-663,2018.0,1,Ametista,5.0,9.0,8.5,9.000020000000001,6.25,4.6875,6.916665,7.377085000000001,0.0,2018.0,2.0,Quartzo,10.0,3.3,2.9,7.8,7.5,6.7,5.2,5.479,0.0,2018.0,2.0,Quartzo,5.0,4.5,4.984593837535014,5.83334,7.5,4.375,6.055553333333335,5.378863434173669,0.0
ALUNO-664,2019.0,4,Topázio,5.0,9.333333333333334,10.0,9.58335,10.0,9.166666666666666,9.8889,9.219448333333334,1.0,2019.0,5.0,Topázio,5.0,9.3,8.6,10.0,7.5,8.8,9.9,8.681,1.0,2019.0,6.0,Topázio,5.0,8.011111111111111,9.485054347826086,10.00002,9.375,9.0625,10.00001,8.842987091787439,1.0
ALUNO-666,2018.0,7,Quartzo,10.0,0.0,0.4,5.8333200000000005,7.5,4.84375,4.66667,3.831041,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-668,2020.0,1,Ametista,5.0,9.0,7.1,9.000020000000001,7.5,7.916666666666668,7.833333333333333,7.728335333333334,0.0,2020.0,2.0,Ágata,10.0,4.5,5.8,8.0,7.5,7.5,6.8,6.722,0.0,2020.0,2.0,Ágata,5.0,5.25,7.324793465144342,9.000020000000001,7.5,6.041666666666667,6.944443333333333,6.658016026362202,0.0
ALUNO-670,2020.0,5,Ametista,5.0,8.0,7.5,8.75001,9.375,9.166666666666666,9.33334,8.195835666666667,1.0,2020.0,6.0,Ametista,5.0,7.9,7.5,7.9,7.5,9.2,9.2,7.872,1.0,,,,,,,,,,,,
ALUNO-671,2018.0,1,Ametista,5.0,10.0,6.0,8.500020000000001,7.5,7.5,7.555549999999998,7.561112,0.0,2018.0,1.0,Ametista,5.0,7.4,9.6,9.0,6.3,8.3,8.5,7.963,0.0,,,,,,,,,,,,
ALUNO-672,2018.0,1,Ametista,10.0,4.5,9.6,9.000020000000001,6.25,7.8125,7.916665,7.709585000000001,0.0,2018.0,1.0,Quartzo,5.0,2.3,3.3,9.5,7.5,7.7,6.6,5.411,0.0,,,,,,,,,,,,
ALUNO-676,2018.0,5,Quartzo,5.0,0.0,1.9,4.58334,3.75,8.125,7.000003333333334,3.925834666666667,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-677,2019.0,1,Ametista,5.0,9.0,9.1,9.50002,6.25,3.4375,8.58334,7.75542,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-678,2019.0,2,Quartzo,10.0,0.0,4.5,0.0,7.5,7.5,6.6111,4.72222,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-680,2019.0,7,Ágata,10.0,6.5,7.6,7.5,5.625,6.71875,6.375,7.079375000000001,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-681,2018.0,2,Quartzo,5.0,1.25,7.9,8.000020000000001,5.0,4.6875,7.75,5.648752,0.0,2018.0,2.0,Ágata,5.0,6.6,6.3,8.5,6.9,7.3,7.5,6.842,0.0,2018.0,3.0,Ágata,5.0,4.555555555555555,6.922504578754578,9.58335,7.5,8.28125,6.666665,6.665405026862027,0.0
ALUNO-682,2020.0,1,Ametista,5.0,9.0,9.6,9.000020000000001,7.5,7.1875,7.75,8.138752,0.0,2020.0,1.0,Ametista,5.0,7.3,9.6,8.0,7.5,8.1,9.1,8.04,1.0,,,,,,,,,,,,
ALUNO-683,2019.0,0,Ametista,5.0,10.0,9.8,6.91668,5.0,2.5,6.99999,7.301666,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-684,2018.0,1,Ametista,5.0,9.5,8.1,10.00002,7.5,5.416666666666666,7.777773333333332,7.867223333333334,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-685,2019.0,0,Ametista,10.0,9.5,9.9,8.500020000000001,7.5,2.5,5.0,7.730002000000001,0.0,2019.0,0.0,Ágata,5.0,4.7,5.0,8.5,6.3,7.2,7.1,6.048,0.0,,,,,,,,,,,,
ALUNO-686,2018.0,0,Ametista,5.0,9.0,8.6,10.00002,5.0,7.8125,7.333335,7.767919,0.0,2018.0,0.0,Ametista,5.0,6.5,5.8,9.5,7.5,7.5,7.5,6.917,0.0,2018.0,1.0,Ágata,5.0,6.583333333333333,7.349624060150376,8.500020000000001,6.875,5.625,7.333335,6.853260478696742,0.0
ALUNO-688,2018.0,7,Ágata,10.0,4.666666666666667,7.6,6.25001,5.625,7.03125,7.75,6.893959333333333,0.0,2018.0,7.0,Ametista,5.0,8.3,9.7,8.3,5.6,7.8,7.3,7.738,0.0,,,,,,,,,,,,
ALUNO-689,2017.0,2,Ametista,10.0,5.5,9.3,9.000020000000001,5.0,5.0,9.58334,7.776669999999999,1.0,2017.0,2.0,Ametista,5.0,7.9,9.2,8.5,7.5,7.5,8.3,7.908,0.0,2017.0,3.0,Ametista,10.0,6.333333333333333,9.249512670565302,8.75001,5.0,8.75,8.25,8.016570200779729,0.0
ALUNO-691,2019.0,1,Ametista,5.0,9.0,9.2,7.00002,6.25,7.291666666666667,7.5,7.694168666666667,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-693,2020.0,0,Ametista,10.0,10.0,10.0,8.500020000000001,7.5,2.5,6.99999,8.25,0.0,2020.0,0.0,Ágata,5.0,5.9,5.0,8.5,7.5,7.5,8.3,6.675,0.0,2020.0,1.0,Ametista,5.0,7.416666666666666,8.624561403508771,8.500020000000001,7.5,6.041666666666667,7.61111,7.434636280701754,0.0
ALUNO-695,2020.0,0,Topázio,10.0,9.0,10.0,9.000020000000001,7.5,7.8125,6.99999,8.631250000000001,0.0,2020.0,0.0,Topázio,5.0,7.1,10.0,10.0,7.5,7.5,9.3,8.263,1.0,2020.0,1.0,Ametista,5.0,7.25,9.88095238095238,10.00002,7.5,5.0,7.222223333333334,7.620637142857143,0.0
ALUNO-696,2019.0,2,Ametista,5.0,6.5,9.6,7.50002,7.5,7.916666666666668,8.833336666666666,7.778336,1.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-698,2020.0,5,Ágata,5.0,5.333333333333333,8.8,7.08333,5.625,8.333333333333334,7.888893333333335,7.008611666666667,0.0,2020.0,6.0,Ametista,5.0,7.2,8.1,7.9,5.6,8.1,7.9,7.294,0.0,,,,,,,,,,,,
ALUNO-699,2019.0,2,Ágata,5.0,6.5,4.7,9.000020000000001,7.5,7.916666666666668,8.055560000000002,6.792780666666667,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-700,2019.0,2,Ágata,10.0,4.5,6.9,9.000020000000001,7.5,7.916666666666668,6.222213333333333,6.966111333333335,0.0,2019.0,2.0,Ágata,5.0,4.9,4.6,9.5,7.5,7.5,6.8,6.197,0.0,2019.0,2.0,Ágata,5.0,4.0,5.858788554440729,10.00002,5.625,6.25,7.222223333333333,6.103704377554813,0.0
ALUNO-702,2019.0,1,Topázio,10.0,10.0,9.5,8.500020000000001,7.5,7.291666666666667,7.944443333333333,8.818057333333334,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-703,2019.0,2,Ametista,5.0,9.5,9.9,8.500020000000001,7.5,8.4375,7.583335,8.340419,0.0,2019.0,3.0,Ametista,5.0,6.3,6.7,9.2,7.5,7.5,7.9,7.106,0.0,2019.0,4.0,Ágata,5.0,6.188888888888889,5.945980743394537,8.33334,7.5,7.8125,7.6666675,6.824891426456685,0.0
ALUNO-704,2018.0,2,Ametista,10.0,3.5,9.7,9.000020000000001,7.5,7.5,7.75,7.590002,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-707,2019.0,2,Ametista,5.0,8.0,8.7,9.000020000000001,7.5,7.708333333333334,7.666663333333333,7.794168000000001,0.0,2019.0,2.0,Ágata,2.5,5.4,7.1,9.5,7.5,7.5,8.1,6.814,0.0,2019.0,3.0,Quartzo,2.5,3.5,6.868589743589744,8.75001,7.5,7.1875,6.3749925,5.942467448717949,0.0
ALUNO-708,2019.0,1,Ametista,5.0,10.0,8.1,8.500020000000001,7.5,7.291666666666667,7.777776666666667,8.004724,0.0,2019.0,1.0,Ametista,5.0,5.1,9.2,9.0,7.5,8.3,7.2,7.286,0.0,2019.0,1.0,Quartzo,5.0,2.833333333333333,6.130434782608695,8.000020000000001,7.5,6.458333333333334,6.999999999999999,5.888588956521739,0.0
ALUNO-710,2018.0,2,Ametista,10.0,9.0,8.2,9.50002,6.25,7.5,8.333335,8.431669,0.0,2018.0,2.0,Topázio,10.0,8.3,9.2,9.5,7.5,8.3,8.4,8.713,0.0,2018.0,3.0,Topázio,10.0,5.111111111111111,9.099410315085372,9.16668,7.5,8.90625,8.625,8.124397285239297,1.0
ALUNO-712,2020.0,1,Ametista,5.0,7.5,8.6,8.500020000000001,7.5,7.1875,7.75,7.588752,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-713,2019.0,2,Quartzo,10.0,1.5,6.8,5.83334,7.5,5.624999999999999,7.555553333333333,6.066944666666666,0.0,2019.0,2.0,Quartzo,5.0,2.6,6.3,0.0,6.9,8.1,6.8,5.129,0.0,,,,,,,,,,,,
ALUNO-714,2018.0,7,Quartzo,10.0,4.5,2.7,7.5,4.375,6.5625,6.333325,5.550414999999999,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-716,2019.0,2,Ametista,10.0,3.5,9.9,9.000020000000001,7.5,8.125,7.833333333333333,7.709168666666667,0.0,2019.0,2.0,Ametista,10.0,4.5,6.3,8.5,7.5,7.5,7.1,6.911,0.0,,,,,,,,,,,,
ALUNO-718,2019.0,2,Quartzo,5.0,0.0,7.4,9.000020000000001,4.375,7.291666666666667,7.5,5.546668666666667,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-719,2017.0,2,Quartzo,10.0,1.5,5.4,8.000020000000001,4.375,7.708333333333334,6.49999,5.688333333333334,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-720,2019.0,5,Ágata,5.0,4.0,7.3,6.24999,6.25,7.708333333333334,7.72222,6.325276333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-721,2019.0,1,Quartzo,5.0,4.0,7.3,7.50002,5.0,2.5,7.0,5.660002,0.0,2019.0,2.0,Quartzo,5.0,2.5,3.8,9.5,5.6,6.7,5.5,5.029,0.0,2019.0,3.0,Quartzo,5.0,1.277777777777778,3.809722222222223,7.5,5.0,6.875,5.54166,4.563332,0.0
ALUNO-724,2019.0,2,Ametista,10.0,6.0,9.4,6.91668,7.5,7.291666666666667,8.055553333333332,7.861945333333334,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-725,2018.0,2,Ágata,10.0,7.0,3.3,9.000020000000001,5.0,6.875,7.916665,6.730835000000001,0.0,2018.0,2.0,Quartzo,5.0,0.0,0.4,0.0,7.5,7.5,3.4,2.767,0.0,,,,,,,,,,,,
ALUNO-731,2019.0,5,Ágata,5.0,4.333333333333333,7.8,9.16668,3.125,7.708333333333334,7.555553333333333,6.437778666666668,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-732,2018.0,4,Ametista,10.0,7.666666666666667,7.0,7.91667,7.5,8.541666666666666,7.611113333333334,7.851389666666667,0.0,2018.0,5.0,Ametista,10.0,8.0,6.4,7.9,7.5,8.1,7.7,7.765,0.0,2018.0,6.0,Ametista,10.0,6.077777777777778,5.248218852758495,8.75001,8.75,7.65625,7.944446666666668,7.369714659440588,0.0
ALUNO-733,2018.0,2,Ágata,10.0,2.5,7.9,8.500020000000001,8.125,7.1875,7.916665,7.044585,0.0,2018.0,3.0,Ametista,10.0,4.4,6.4,8.8,6.3,7.7,7.3,6.89,0.0,,,,,,,,,,,,
ALUNO-737,2019.0,2,Ametista,10.0,6.5,9.6,8.500020000000001,7.5,7.5,7.5,8.070001999999999,0.0,2019.0,2.0,Ametista,5.0,6.9,7.1,9.0,7.5,8.5,8.1,7.431,0.0,2019.0,2.0,Ametista,5.0,6.333333333333333,9.682539682539682,8.000020000000001,7.5,6.25,7.5,7.378176603174603,0.0
ALUNO-738,2018.0,2,Ametista,5.0,6.0,9.0,7.50002,6.875,8.541666666666668,8.333336666666668,7.458336000000001,0.0,2018.0,3.0,Ametista,10.0,8.1,7.8,9.2,6.3,7.5,7.9,8.042,0.0,2018.0,4.0,Ágata,10.0,4.877777777777777,9.182971014492754,8.33335,5.625,6.40625,5.79166,7.006941758454106,0.0
ALUNO-739,2016.0,3,Topázio,10.0,8.333333333333334,7.3,10.00002,10.0,8.4375,8.666675,8.703753666666667,1.0,2016.0,3.0,Ametista,5.0,7.6,8.1,9.2,8.8,8.1,9.2,8.085,1.0,2016.0,4.0,Ametista,5.0,7.388888888888889,8.035296867695186,9.16668,9.375,8.59375,8.375007499999999,7.973381651316815,1.0
ALUNO-740,2020.0,0,Ametista,5.0,10.0,9.4,8.000020000000001,8.125,7.8125,5.83333,7.940418,0.0,2020.0,0.0,Ágata,5.0,4.2,5.8,9.0,7.5,7.5,7.6,6.421,0.0,,,,,,,,,,,,
ALUNO-743,2020.0,0,Ametista,10.0,10.0,9.8,9.000020000000001,5.0,2.5,6.916655,7.993333000000001,0.0,2020.0,1.0,Ametista,10.0,6.4,8.8,10.0,5.0,7.9,8.7,8.061,0.0,2020.0,1.0,Ametista,5.0,8.416666666666666,8.483333333333333,8.000020000000001,5.625,5.833333333333334,7.77778,7.381391333333333,0.0
ALUNO-744,2019.0,6,Quartzo,5.0,2.6666666666666665,4.6,5.41667,5.0,6.71875,7.0416675,5.075208833333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-745,2019.0,4,Quartzo,5.0,2.0,5.7,8.75001,7.5,8.125,7.38889,5.955279,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-746,2018.0,2,Topázio,10.0,9.0,9.1,9.000020000000001,7.5,8.541666666666666,8.833336666666666,8.890836,1.0,2018.0,2.0,Topázio,10.0,9.3,8.8,9.0,8.8,8.5,9.4,9.107,1.0,2018.0,3.0,Topázio,10.0,7.777777777777779,9.39305259957434,7.5,6.25,8.59375,9.2083375,8.510208575470424,1.0
ALUNO-747,2019.0,3,Ametista,10.0,8.0,9.1,7.91667,5.625,7.96875,7.91667,8.154376000000001,0.0,2019.0,4.0,Topázio,10.0,7.4,8.9,8.8,7.5,9.2,9.3,8.675,1.0,2019.0,5.0,Ametista,10.0,6.777777777777779,8.864583333333334,7.91667,5.625,6.25,7.416665,7.590972222222223,0.0
ALUNO-749,2018.0,4,Ágata,10.0,5.333333333333333,3.7,9.58335,7.5,8.541666666666666,5.666659999999999,6.502500333333334,0.0,2018.0,4.0,Ágata,5.0,7.6,5.0,6.3,7.5,7.5,6.8,6.508,0.0,,,,,,,,,,,,
ALUNO-750,2020.0,4,Quartzo,5.0,0.0,6.4,9.58335,6.875,8.125,6.555553333333332,5.549445666666667,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-753,2019.0,3,Ágata,10.0,2.333333333333333,6.6,7.91667,7.5,8.125,6.722216666666666,6.485277,0.0,2019.0,4.0,Quartzo,10.0,0.8,2.5,8.3,7.5,7.2,4.1,4.785,0.0,2019.0,4.0,Quartzo,10.0,1.777777777777778,3.440830721003135,7.91667,7.5,4.84375,4.9583375,5.061431199756183,0.0
ALUNO-755,2017.0,3,Ametista,10.0,8.0,7.5,7.91667,5.0,8.4375,7.5,7.735417,0.0,2017.0,4.0,Ágata,10.0,6.8,4.7,7.1,6.9,7.8,7.0,6.872,0.0,2017.0,5.0,Ametista,10.0,6.944444444444446,8.792467948717949,7.5,5.0,8.125,6.291665,7.468215478632479,0.0
ALUNO-756,2019.0,2,Ametista,5.0,9.0,8.9,9.000020000000001,7.5,4.375,6.33333,7.434168,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-757,2017.0,3,Ágata,10.0,4.666666666666667,4.3,5.41666,7.5,7.96875,6.791665,6.240207333333333,0.0,2017.0,3.0,Quartzo,5.0,2.9,5.3,7.9,7.5,7.3,5.1,5.421,0.0,2017.0,3.0,Ágata,5.0,4.75,6.6875,7.5,7.5,6.25,6.41666,6.195832000000001,0.0
ALUNO-758,2020.0,2,Ametista,10.0,4.25,7.5,9.000020000000001,7.5,7.916666666666666,8.222226666666666,7.436114000000001,0.0,2020.0,2.0,Ametista,5.0,6.5,5.4,8.5,7.5,8.3,8.3,6.983,0.0,,,,,,,,,,,,
ALUNO-760,2020.0,0,Topázio,10.0,10.0,9.8,9.000020000000001,7.5,7.8125,6.24999,8.641250000000001,0.0,2020.0,0.0,Ametista,10.0,6.8,5.8,8.0,7.5,7.8,7.5,7.36,0.0,2020.0,1.0,Ametista,10.0,3.916666666666667,9.285714285714285,8.500020000000001,7.5,5.625,6.277773333333333,7.058532857142858,0.0
ALUNO-766,2020.0,4,Ágata,5.0,3.6666666666666665,7.4,8.75001,7.5,8.749999999999998,8.055560000000002,6.824446333333334,0.0,2021.0,5.0,Ametista,5.0,6.5,7.5,9.2,7.5,7.8,8.4,7.44,0.0,2020.0,6.0,Quartzo,5.0,4.766666666666667,4.617281695286811,0.0,7.5,6.25,5.999993333333333,4.951788339057362,0.0
ALUNO-767,2018.0,3,Ágata,10.0,7.0,5.0,9.16668,7.5,7.96875,6.16666,7.096875,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-768,2017.0,3,Ametista,5.0,7.666666666666667,9.9,7.916679999999999,4.375,7.291666666666667,8.77778,7.727224,1.0,2017.0,3.0,Ametista,5.0,8.4,9.2,8.3,6.3,8.1,8.9,8.065,0.0,2017.0,4.0,Ametista,5.0,6.533333333333334,8.574712643678161,7.91667,5.625,7.5,7.291665,7.084109195402299,0.0
ALUNO-773,2016.0,2,Ametista,5.0,9.5,5.6,9.000020000000001,7.5,8.958333333333334,8.944446666666664,7.854724666666667,1.0,2016.0,2.0,Topázio,5.0,8.9,10.0,9.5,7.5,9.8,9.8,8.921,1.0,2016.0,3.0,Topázio,5.0,8.444444444444445,9.88095238095238,10.00002,7.5,8.90625,9.250005000000002,8.655707365079365,1.0
ALUNO-776,2020.0,3,Quartzo,5.0,1.6666666666666667,5.2,9.16668,7.5,7.291666666666667,6.611106666666666,5.591389333333334,0.0,2020.0,3.0,Quartzo,5.0,3.9,4.2,7.9,7.5,6.9,5.4,5.424,0.0,,,,,,,,,,,,
ALUNO-777,2019.0,1,Ágata,5.0,7.25,7.8,8.000020000000001,5.0,7.1875,7.416665,7.012085000000001,0.0,2019.0,2.0,Quartzo,2.5,4.3,3.8,8.0,7.5,7.5,6.8,5.5,0.0,,,,,,,,,,,,
ALUNO-779,2017.0,6,Ágata,10.0,4.0,3.9,8.75001,7.5,7.5,7.624995,6.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-780,2020.0,3,Ametista,10.0,8.333333333333334,8.2,9.16668,7.5,7.96875,6.6666625,8.103542166666667,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-782,2017.0,5,Ametista,10.0,5.666666666666667,8.7,8.75001,9.375,9.166666666666666,9.166673333333334,8.435835666666668,1.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-783,2020.0,1,Ágata,5.0,4.5,8.0,8.500020000000001,7.5,8.125,7.916665,6.995835000000001,0.0,2020.0,2.0,Ágata,5.0,3.6,4.6,7.5,7.5,8.3,8.3,6.118,0.0,2020.0,2.0,Ágata,5.0,6.25,8.49527665317139,3.49998,5.0,6.25,8.05556,6.535165330634278,0.0
ALUNO-785,2019.0,2,Topázio,10.0,9.0,9.5,10.00002,7.5,8.125,7.75,8.812502,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-786,2018.0,5,Quartzo,5.0,3.0,1.9,7.5,7.5,7.1875,6.83333,5.065416,0.0,2018.0,5.0,Quartzo,5.0,3.3,6.1,7.1,5.0,7.2,5.1,5.341,0.0,,,,,,,,,,,,
ALUNO-789,2018.0,4,Quartzo,5.0,0.0,2.8,9.58335,7.5,7.916666666666668,5.611103333333333,4.682222333333334,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-790,2019.0,3,Topázio,10.0,8.666666666666666,8.9,10.00002,7.5,9.791666666666666,9.777786666666666,9.198059333333331,1.0,2019.0,4.0,Topázio,10.0,7.5,8.3,10.0,7.5,8.8,9.3,8.65,1.0,2019.0,5.0,Topázio,10.0,7.0,10.0,10.00002,7.5,6.041666666666667,8.250005,8.404169666666668,0.0
ALUNO-792,2017.0,1,Ametista,5.0,10.0,8.5,9.000020000000001,4.375,8.125,7.166665,7.783335,0.0,2017.0,2.0,Quartzo,5.0,4.1,5.8,6.3,5.0,7.5,5.8,5.531,0.0,2017.0,3.0,Quartzo,10.0,4.611111111111112,6.184870621369477,0.0,5.0,7.03125,5.9583325,5.553987846496118,0.0
ALUNO-793,2020.0,0,Ametista,5.0,10.0,10.0,6.83334,7.5,7.1875,7.333325,8.118749000000001,0.0,2020.0,1.0,Ágata,5.0,3.9,7.9,8.0,7.5,7.3,6.8,6.506,0.0,,,,,,,,,,,,
ALUNO-794,2017.0,2,Ametista,10.0,6.5,9.6,9.000020000000001,6.25,7.916666666666668,8.722226666666666,8.281114,1.0,2017.0,3.0,Ametista,2.5,8.2,7.5,7.9,6.3,7.9,8.1,7.211,0.0,2017.0,4.0,Ametista,2.5,6.588888888888889,9.791666666666666,7.91667,5.625,7.96875,8.125,7.302153111111111,0.0
ALUNO-795,2019.0,2,Ametista,5.0,7.0,9.7,10.00002,7.5,7.8125,8.0,7.971252,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-796,2018.0,3,Topázio,10.0,8.333333333333334,9.8,9.16668,7.5,7.96875,7.6250025,8.615210166666667,0.0,2018.0,4.0,Ágata,10.0,2.3,6.7,8.3,7.5,7.3,4.2,5.943,0.0,2018.0,4.0,Ágata,5.0,4.555555555555555,6.406606678345809,7.5,7.5,7.65625,6.499995,6.258056446780273,0.0
ALUNO-797,2019.0,1,Ágata,5.0,6.5,6.8,9.50002,4.375,6.875,8.111106666666666,6.857223333333333,0.0,2019.0,2.0,Quartzo,2.5,0.0,0.4,0.0,6.3,6.9,4.1,2.468,0.0,,,,,,,,,,,,
ALUNO-803,2020.0,0,Ágata,10.0,7.0,10.0,9.000020000000001,5.625,2.5,4.333349999999999,6.979172000000001,0.0,2020.0,0.0,Ametista,5.0,6.6,6.7,8.5,7.5,8.8,7.5,7.133,0.0,,,,,,,,,,,,
ALUNO-807,2019.0,0,Ametista,10.0,9.0,10.0,8.500020000000001,6.25,2.5,7.833335,8.091669,0.0,2019.0,1.0,Topázio,10.0,9.1,10.0,10.0,5.0,9.0,9.8,9.176,1.0,2019.0,1.0,Topázio,5.0,9.5,10.0,9.50002,8.75,6.666666666666666,9.61112,8.813892666666668,1.0
ALUNO-811,2018.0,2,Ametista,10.0,9.0,7.4,8.000020000000001,7.5,7.5,8.083335,8.196669,0.0,2018.0,2.0,Ametista,5.0,6.3,8.3,8.0,7.5,7.5,7.3,7.196,0.0,2018.0,2.0,Ágata,5.0,7.25,7.866730970179244,8.000020000000001,5.0,6.458333333333334,7.5,6.969181527369182,0.0
ALUNO-813,2018.0,1,Ametista,10.0,10.0,7.6,8.000020000000001,7.5,7.1875,8.0,8.388752,0.0,2018.0,2.0,Ametista,10.0,3.9,7.5,9.0,7.5,7.7,7.8,7.275,0.0,,,,,,,,,,,,
ALUNO-814,2019.0,1,Ágata,5.0,3.75,9.4,7.91668,5.625,7.916666666666668,7.944443333333333,6.864723333333334,0.0,2019.0,2.0,Ágata,5.0,4.4,5.0,7.9,7.5,7.9,7.6,6.231,0.0,2019.0,2.0,Ágata,5.0,3.666666666666667,8.237762237762238,7.00002,7.5,6.25,6.833329999999999,6.322553780885782,0.0
ALUNO-817,2019.0,2,Ametista,10.0,7.0,9.5,10.00002,7.5,6.25,8.333335,8.341669000000001,0.0,2019.0,2.0,Ametista,2.5,7.6,7.5,9.0,7.5,7.9,9.2,7.549,1.0,2019.0,3.0,Ametista,2.5,7.222222222222221,7.73989898989899,8.75001,7.5,8.125,8.0000025,7.279925742424242,0.0
ALUNO-820,2017.0,4,Ametista,10.0,9.0,8.3,7.08333,5.0,8.749999999999998,8.944453333333334,8.332223666666668,1.0,2017.0,5.0,Ametista,10.0,8.2,6.1,8.8,7.5,8.6,8.7,8.073,0.0,2017.0,5.0,Ametista,5.0,8.433333333333332,8.131944444444445,7.08333,5.625,6.458333333333332,7.8750025,7.304722388888888,0.0
ALUNO-821,2019.0,1,Ágata,5.0,9.0,6.5,8.500020000000001,5.0,7.291666666666668,7.222216666666665,7.1236120000000005,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-823,2018.0,1,Ametista,5.0,9.5,9.4,9.000020000000001,8.125,7.916666666666668,8.333333333333334,8.450835333333334,0.0,2018.0,2.0,Ametista,10.0,3.9,7.1,8.5,7.5,7.9,8.1,7.207,0.0,2018.0,2.0,Ametista,5.0,7.166666666666667,9.320987654320987,9.50002,8.75,6.458333333333334,8.222226666666668,7.912811530864198,0.0
ALUNO-824,2019.0,1,Ametista,5.0,9.5,8.0,9.50002,6.25,6.875,7.444443333333333,7.751390666666667,0.0,2019.0,1.0,Ametista,5.0,4.9,10.0,9.0,7.5,8.1,9.1,7.76,1.0,2019.0,2.0,Quartzo,5.0,4.25,6.060606060606061,8.000020000000001,7.5,6.25,5.888886666666666,5.914900545454545,0.0
ALUNO-825,2018.0,3,Quartzo,10.0,4.666666666666667,4.5,7.5,3.75,6.71875,5.4999925,5.730206833333334,0.0,2018.0,3.0,Quartzo,5.0,1.2,2.8,7.9,6.3,6.3,4.8,4.286,0.0,2018.0,3.0,Quartzo,5.0,5.477777777777778,5.579065150087494,7.91667,4.375,7.8125,4.916665,5.705118585573055,0.0
ALUNO-826,2020.0,2,Ágata,10.0,3.5,6.1,8.000020000000001,7.5,6.666666666666667,6.222216666666667,6.381112000000001,0.0,2020.0,2.0,Quartzo,5.0,1.0,2.5,0.0,7.5,7.9,7.2,4.186,0.0,,,,,,,,,,,,
ALUNO-828,2016.0,4,Ametista,5.0,7.0,8.2,7.91667,5.625,8.541666666666666,8.777786666666666,7.503891,1.0,2016.0,5.0,Ametista,5.0,7.3,7.5,9.2,7.5,8.1,7.7,7.482,0.0,2016.0,6.0,Ágata,5.0,3.833333333333334,4.845885093167702,9.58335,8.125,7.96875,7.27778,6.259109685300206,0.0
ALUNO-829,2017.0,3,Ágata,10.0,0.0,8.2,9.58335,7.5,7.708333333333334,6.944439999999998,6.508056333333332,0.0,2017.0,3.0,Ágata,10.0,3.6,3.9,10.0,7.5,7.3,7.2,6.418,0.0,2017.0,4.0,Ametista,10.0,5.666666666666667,8.249458874458874,9.16668,5.625,6.71875,5.91666,7.117600108225108,0.0
